ID,OUTCOME
282338,0
71283,0
443982,1
575227,0
222633,1
576727,0
686906,1
768632,0
176783,0
348692,0
575059,0
394411,0
70095,0
405254,0
723777,0
39094,0
768308,1
714357,0
834442,1
157076,0
58654,0
283918,1
144791,1
225569,0
847328,1
195859,0
15460,1
260765,0
252894,1
74468,1
243614,0
128955,1
58592,1
430668,0
725199,1
294472,1
281654,0
354882,1
38730,0
129013,1
681986,0
59242,0
261173,1
4536,0
179931,1
590048,1
127117,1
323115,0
311851,0
789974,0
26535,1
237351,0
409667,1
915628,0
921424,0
520214,1
201887,0
4334,1
686302,1
273259,1
366,1
215374,1
476804,0
49104,0
10738,1
323783,1
935534,0
673574,0
738718,1
684839,1
98336,1
760109,1
392903,0
987164,0
3707,1
160220,0
960164,0
101185,1
307110,0
99561,1
172382,0
336543,0
304859,1
67746,1
672945,0
332826,1
52570,0
299272,0
168343,0
287392,1
487085,1
323542,1
694765,0
477035,1
102234,1
740231,0
903255,0
143962,1
291265,0
133870,1
953497,0
137385,0
850111,1
246802,1
625681,0
232543,0
929865,1
705736,0
181075,1
281400,1
314937,1
302593,0
186289,1
285709,0
198308,0
226003,1
672063,1
403821,0
25727,1
819598,0
756474,0
699998,1
332646,0
316552,1
520645,1
201313,0
244139,1
14645,0
264165,0
494994,0
815162,0
589977,1
163994,1
279986,1
196267,1
75504,0
142925,1
960518,0
112136,1
635270,1
406824,1
243110,1
538862,0
749658,0
392662,0
684891,1
273201,0
632794,0
32344,1
733992,1
720121,1
676030,0
307474,0
569348,0
115905,1
160607,1
477129,1
545090,0
139360,1
993626,1
321200,0
938417,0
634964,0
842642,1
774411,1
1892,1
151909,0
477464,0
547632,0
470553,1
942618,0
774868,1
164592,1
229848,0
186672,1
350483,0
871167,0
483057,1
209761,0
792441,0
62232,1
86870,0
797574,1
384924,1
600671,0
739423,0
982680,1
258184,0
22265,0
307189,0
619591,0
56049,1
730899,1
147236,0
731674,0
376706,0
39267,1
360864,1
548597,0
335069,0
154841,1
570994,1
465729,0
67584,1
376272,1
725474,0
858162,1
576345,1
576177,0
361111,0
371799,0
301924,0
426688,0
975709,0
139808,0
992697,0
369521,0
292925,1
312115,1
310174,1
153002,0
102813,1
3945,1
420106,0
215102,0
763695,1
589210,1
5363,0
816980,0
229922,0
190362,1
332299,0
213779,1
54357,0
55214,0
77168,0
995577,0
478455,1
61285,0
186096,1
455863,1
331067,1
774316,0
470065,0
136496,1
461576,1
476590,0
385290,1
457927,0
452154,1
513,0
478494,0
430571,0
97254,1
502871,0
33227,0
277090,1
980802,1
818948,1
101296,0
447924,0
694586,0
591063,1
641009,1
37014,1
651136,1
623409,0
948897,1
4617,1
659608,1
11694,0
31090,0
50914,0
69922,1
368575,0
41626,1
304240,0
323641,0
455041,1
966300,1
179343,1
310406,1
437900,0
209947,0
51227,0
110421,0
182067,0
818426,0
342111,0
598448,1
11791,1
424769,1
360107,1
48117,0
706249,0
334113,0
742,0
258095,1
66470,1
316969,0
846111,1
667654,0
424977,1
987270,0
210518,1
110807,0
427995,0
358390,0
498654,1
301990,0
119653,0
503391,1
283723,0
132736,1
238550,1
228600,0
85139,0
606135,1
747793,1
157090,1
2159,1
743392,0
793199,0
90351,1
214355,0
447505,0
128863,1
313414,1
553,0
91283,1
98691,0
304418,1
644823,1
151198,1
474199,0
180496,0
398743,1
217538,0
87315,1
15093,1
354767,0
638589,0
328920,1
664296,0
772006,1
653194,1
238617,1
973741,0
589117,1
42520,0
599103,0
199055,0
349931,1
124282,0
716260,0
284046,0
293913,1
353442,0
895172,0
135093,0
330694,1
266892,0
25169,0
200966,0
114873,1
142133,1
908630,1
706421,0
73608,1
554026,0
892961,0
159746,0
272501,0
321792,0
129142,0
421175,0
64850,1
335516,1
8341,0
217365,0
201370,1
395,0
349862,0
943586,0
616117,0
890157,1
985341,0
424251,0
671227,0
401193,1
876772,0
252808,1
93808,0
208909,1
530673,1
510028,1
178784,1
493386,1
848721,0
254679,1
892188,0
292777,1
467497,0
438472,0
501743,1
776892,0
952233,1
520903,0
943147,1
760323,0
223076,0
663811,1
61058,1
462701,0
1668,0
2659,0
848009,0
806953,1
53506,0
224317,1
242,1
506561,0
129087,1
170180,1
909485,0
565571,0
404736,0
139781,1
23834,0
899208,1
413,1
362664,0
863771,0
671600,0
988079,0
296048,0
934477,1
197124,0
37953,0
535138,0
776887,1
148430,1
818799,0
270241,1
200136,1
719851,0
519604,0
719027,0
62263,1
52787,0
110460,1
677399,1
703358,0
124980,1
3911,0
764454,1
104813,1
290374,0
485367,0
287863,0
5913,0
271611,0
909374,0
16019,0
999919,0
3210,0
267312,0
58385,1
367376,0
278110,0
180373,0
91477,1
619902,0
442196,0
127520,0
328018,0
512921,0
51213,0
644347,0
708604,0
523749,0
65987,1
356218,0
1101,0
221853,0
3612,1
57799,0
279139,0
285719,1
195076,0
306558,0
38648,1
72593,1
41585,0
51468,0
320815,1
133,0
725107,1
885,1
432794,0
652228,0
323602,0
377166,1
181037,0
29215,1
625216,0
502189,0
161839,1
431,0
452705,0
443325,0
215564,0
108093,0
3445,0
112226,0
743700,1
444835,0
8619,1
356600,0
41887,0
160268,0
39020,0
968,0
435258,1
574713,0
378824,1
51730,1
465299,1
168355,1
229788,0
169964,0
769624,0
590340,1
252956,1
576106,1
91784,1
390827,1
172864,0
305399,0
610380,0
180928,0
20763,1
200055,0
184283,0
727805,1
709628,1
837232,1
168332,1
202968,0
651148,0
105494,0
1179,1
542122,0
656132,1
295058,0
719501,1
33260,1
471817,0
159982,1
46629,1
850817,0
460765,0
889611,0
781683,1
356831,1
461850,1
121216,1
353092,1
740115,0
772957,1
996524,0
4102,0
460979,0
448169,0
74719,0
47438,0
359194,0
244426,1
764126,0
94173,1
882772,1
149723,1
304664,0
23367,0
971735,0
525964,1
5426,0
479717,0
219909,1
695626,0
390356,0
774641,0
151692,0
2881,0
202398,1
278585,1
866523,0
859487,1
141856,0
330526,0
632915,1
27831,1
400466,1
61467,1
884303,1
618017,0
444462,0
678360,1
518796,1
460341,0
36569,0
742437,0
668214,0
573322,0
160687,1
446945,0
29896,0
27788,0
274567,1
200104,0
391221,1
993329,0
445704,0
932298,0
202013,0
163071,1
258198,0
136964,1
977502,0
257280,1
802044,0
412532,0
998176,1
327413,0
23736,0
335928,0
86468,0
678100,1
926100,0
357032,1
317889,0
495894,1
361413,1
67094,0
201925,0
625375,1
258967,0
117562,1
850457,0
130,1
228433,0
898630,0
190935,0
537381,0
257995,0
425798,1
275593,1
251761,1
373935,0
495176,0
539813,0
107932,1
178596,1
220414,1
647186,0
48776,1
88015,1
164265,0
502149,1
971982,1
672019,1
305410,1
5101,0
682349,0
325807,1
361465,1
419458,0
115625,0
977,0
970220,1
668281,0
660281,1
283978,1
615915,0
497033,0
205991,1
816720,1
246212,0
718707,1
149667,0
199587,0
234680,1
533620,1
420917,0
136687,0
398045,1
461450,0
317865,1
458478,0
157268,0
181,0
108059,0
578325,0
51327,0
214821,0
562900,1
556534,1
253925,0
644394,1
46570,0
337489,1
337224,1
453350,1
370970,1
283767,1
332565,0
22556,1
301139,0
467585,0
929073,1
352968,1
888208,1
405345,0
43124,1
68080,1
32225,0
426322,1
670352,1
835082,0
21946,0
683660,0
718231,1
94759,1
516390,1
56210,1
82310,0
961408,0
79827,0
946700,1
119789,1
883651,0
586695,0
47197,0
659849,0
874115,1
35459,0
315945,1
523850,1
486485,1
198645,0
206402,1
312013,1
544989,1
790793,1
53622,0
221790,0
294863,0
215932,1
75783,0
535073,0
894081,0
477005,0
732020,0
35664,1
251687,0
655029,0
735802,1
143375,0
34935,1
784307,1
196551,1
388956,0
154309,1
489564,0
408824,0
30133,1
187027,0
308219,0
669387,0
492327,1
710718,0
409738,0
932720,1
716723,0
503026,1
633911,0
73651,1
140731,0
733137,0
414591,0
540374,0
279339,0
195213,0
346288,1
273875,1
313461,0
197659,0
780931,0
519,0
967527,1
381919,0
34033,0
941054,1
220699,1
59879,1
198342,0
279013,1
894555,0
190519,0
777306,1
445803,1
234120,1
5628,0
1350,1
258524,1
508315,1
161635,0
62854,1
745426,0
694781,1
814906,1
50433,1
98673,1
666914,0
685380,1
239999,0
353677,0
559794,0
375126,1
664,0
317082,0
185930,0
87999,0
531417,0
80169,0
170863,0
282698,0
428276,0
25139,0
101,0
440018,0
193728,0
832768,1
487745,1
795583,1
723298,0
417617,0
610856,0
580112,1
535501,1
183699,1
485604,1
17565,1
52510,1
819229,1
611341,1
244801,1
890013,0
968280,0
547320,1
566541,1
776236,0
195473,0
182855,0
146783,1
523469,0
221517,0
827069,0
329788,0
658620,1
379917,0
674968,0
736532,1
227042,1
515781,0
529604,0
301600,1
324519,0
125913,0
196572,1
40965,0
397035,0
339099,0
564192,1
620419,0
459563,0
941908,1
18749,0
141809,0
593108,0
211086,0
504019,0
623261,1
170968,1
354722,0
406393,1
232399,0
27526,0
397197,1
514269,0
325712,0
183656,0
402179,1
576184,1
247033,0
142925,0
641,1
601050,1
995166,1
257746,1
54549,0
236146,1
76168,0
454349,0
86976,1
464627,1
710617,0
614437,1
583975,1
702896,1
773847,0
955187,0
757289,0
914583,0
258156,1
83302,1
907629,0
228774,0
116857,1
235268,0
998607,0
854499,1
172367,0
74250,0
57750,0
153298,0
220316,0
495002,0
368519,1
165019,1
635072,1
16847,0
432426,1
133014,1
676186,1
999548,0
638389,0
315497,0
2061,1
555360,0
21863,1
252530,0
309946,0
645690,0
335573,1
207938,0
631157,1
111391,1
6717,0
191368,0
514258,1
42349,0
292894,0
130709,0
248425,1
105483,0
388546,1
627536,0
300688,1
232986,1
129488,1
154472,1
3806,1
980811,0
831459,0
453491,0
963742,0
848583,1
915704,1
126968,1
742241,1
384214,0
655503,0
361847,1
246706,0
772695,0
572475,0
224596,1
77865,1
866850,1
804995,0
63885,1
830837,0
760392,1
59757,0
38132,0
241721,0
12064,1
558515,1
215859,0
911499,0
422957,0
183369,0
79486,1
644454,0
964801,1
964514,0
309049,0
187612,0
289623,1
245663,1
344071,1
828123,0
77778,0
475460,0
308287,1
460424,0
593659,1
576928,1
307870,0
837695,1
257295,0
515432,1
2674,0
138071,0
44796,0
396761,0
102853,1
133136,0
249959,0
451301,1
189392,0
882415,0
611111,1
627203,1
554180,1
437777,0
374657,0
154874,0
747192,0
278346,0
598865,1
154645,0
180803,1
772316,1
244403,1
582196,1
200804,1
265087,0
305696,0
320556,1
572639,0
996383,1
522151,0
319154,0
177474,0
755919,0
89888,1
52872,1
205510,1
550138,0
840415,0
106914,0
199039,0
203238,1
98959,1
131547,0
126,0
438171,0
160188,0
581297,0
4602,1
142897,0
126986,1
395163,1
70344,1
9893,0
567274,1
998322,1
306143,0
589348,0
334867,1
718072,0
41475,0
232148,0
805540,0
808824,1
1260,0
902291,0
120012,1
162093,1
43028,1
61067,1
365416,0
379030,0
267506,0
472897,0
618675,0
518900,1
855800,1
984570,0
26466,0
477610,0
993594,1
989046,0
153181,0
193366,0
210657,1
148774,0
368322,0
48251,0
749803,0
536574,0
569919,0
950256,0
650404,1
136639,1
624940,1
240846,1
340469,0
22955,0
798404,0
634479,1
463041,1
939783,1
495197,1
94597,1
54436,0
335769,1
609866,1
445663,1
252306,0
509124,1
410886,0
422021,1
298468,1
801266,1
501118,0
411824,1
541001,0
410006,0
804213,0
212300,0
406896,0
238158,1
4343,1
488777,0
79248,1
385283,0
696772,0
410797,1
544534,1
205828,0
82840,1
431642,0
77526,0
347363,1
795618,0
813576,0
183408,1
824352,0
232681,0
513907,0
507014,1
545922,0
759657,0
65276,1
50723,0
853034,0
387973,0
645917,0
402269,1
715768,1
653271,0
946386,0
341680,0
644025,1
732198,1
998446,0
163089,1
897066,1
300109,0
52500,0
461197,1
599506,1
339488,0
261207,1
172480,0
480826,0
371156,1
121336,0
821182,1
50142,1
423028,1
570588,0
51488,1
238065,0
631200,0
643456,0
221365,0
482210,0
450169,0
116821,0
372907,0
777671,0
538544,0
365783,0
227114,0
484287,0
428268,0
284470,1
412173,0
389524,1
488545,0
493223,1
222844,0
136553,0
428214,0
528,1
517,0
331480,0
227332,1
828957,1
720096,0
518063,0
418866,0
824701,0
275461,1
246872,0
135375,0
919447,0
686607,0
438730,0
102247,0
35558,1
755720,0
9343,0
628491,1
172132,1
314779,0
649400,0
73485,1
863755,0
440977,1
526323,0
151658,0
146989,0
477848,0
860359,0
144547,0
43645,0
36905,1
944538,1
2558,0
287150,0
416733,0
15017,1
34470,1
531675,0
226515,0
230940,1
643588,0
69318,0
3575,0
356727,0
9940,1
61444,0
297999,0
285261,0
347734,0
606820,1
321310,1
1037,1
426640,1
270792,0
41797,0
26388,1
570230,0
564400,0
407292,0
359956,1
167080,1
217993,0
38503,0
273902,1
729763,0
370027,1
925115,0
861643,0
842227,0
154849,0
442096,1
164805,1
50154,0
746046,1
964925,0
554963,1
273275,1
308111,1
557963,0
280013,0
76892,1
193712,0
420450,1
325013,1
784446,1
30822,1
585936,0
549031,0
964909,0
479989,1
379160,0
477810,0
904865,1
41341,1
67655,0
79759,1
512115,0
614512,0
534562,0
2139,0
790250,0
68709,0
948619,1
924055,0
618676,1
590492,1
949595,1
364157,0
64190,1
444262,0
863916,0
102,1
464755,0
984799,0
714749,1
418206,1
193793,1
99353,1
952264,0
183387,1
637024,1
386928,1
480593,1
1287,1
643568,1
552932,0
228514,1
881519,1
161384,0
971642,0
982249,0
437348,0
324388,0
408388,0
751483,0
701582,1
127064,0
215874,1
4851,0
74594,1
66938,0
727426,1
242249,1
179994,1
307063,1
161338,1
844982,1
982478,0
134753,1
586773,0
749242,0
34312,0
111200,0
198465,0
4925,0
199607,0
115132,1
27336,0
598534,1
213290,0
368476,0
15653,0
309722,1
624474,1
49664,0
983254,1
872155,0
399373,0
575563,1
449491,1
432186,0
194730,0
861209,1
2978,1
15985,0
746110,0
134513,1
629388,0
293083,0
517244,1
652367,0
442230,0
337414,0
273795,0
86956,1
452843,0
554817,0
508279,0
558351,0
731216,1
823447,1
720668,0
778630,1
726945,0
978385,0
469253,0
72171,1
138268,1
883615,0
400084,0
279786,0
379888,0
53689,1
363792,1
113530,0
79674,1
721341,1
680719,0
467531,0
434116,1
491331,0
256524,1
67129,1
230588,0
649233,0
55980,1
48451,1
181600,1
53454,1
393103,1
246,0
714070,1
570200,1
121616,1
446147,0
530645,1
827053,0
736082,1
107600,0
244618,1
182049,1
138017,0
389367,0
577478,1
33775,1
681440,0
365543,0
152756,1
679581,0
733066,0
509350,1
633310,0
447973,0
268965,0
658713,1
896590,0
142256,0
494317,0
11757,1
276138,0
6729,0
861777,0
14873,0
916206,0
540430,0
122516,0
391324,1
480255,0
90284,0
16499,0
415412,1
709545,1
736154,1
2713,0
14106,0
511417,0
875424,0
142991,1
242035,1
348031,0
261786,1
6121,0
520997,0
59867,0
469284,1
843079,0
418519,0
582523,1
384601,0
412175,1
359689,0
998526,1
844136,0
52824,1
679402,1
99060,0
241774,0
140827,0
840611,1
310939,1
27188,0
968241,0
259114,0
206375,0
526653,0
440219,1
755395,0
488293,1
890920,0
93122,1
528986,1
402814,1
882460,0
290175,0
372,0
728476,1
472088,0
686182,1
133723,0
454999,0
33273,0
537067,1
9407,0
407783,0
340477,0
506673,0
764339,1
239721,1
219799,0
904478,1
329540,0
503947,1
493891,0
571885,1
939,0
348766,0
219295,0
691078,0
671633,0
873218,0
421588,0
390124,0
88395,1
23550,0
390793,1
285675,0
119486,1
274947,0
641173,0
893533,1
968613,0
61868,0
957493,0
553037,0
309699,1
328028,0
203518,1
413491,0
622459,1
381899,0
121863,0
660507,1
280200,1
311542,0
928643,1
1807,0
472865,1
921234,0
79367,0
3115,0
825280,0
80254,1
292687,1
645028,0
323647,0
335741,1
363651,0
244079,0
554550,1
907549,0
823871,1
364529,0
192937,0
385805,1
97010,0
438349,0
685811,1
796181,1
325198,0
730065,1
94428,0
260749,0
293841,1
299955,0
436978,0
820677,0
543957,1
614052,0
219213,0
456893,1
912865,0
834500,0
732655,0
35327,0
235587,0
455928,0
160649,1
171,0
688235,0
34647,0
302043,1
439698,0
554238,0
392748,0
299322,0
402945,0
285480,0
205127,0
320066,0
440754,1
236553,0
88172,0
207665,0
456282,1
3898,1
16053,0
50031,0
35191,0
512018,0
313392,1
739576,0
352108,1
132753,0
325659,0
664454,1
122831,1
311531,1
371665,0
781161,0
515448,0
361943,1
294290,0
18042,1
796543,0
76260,1
190677,0
988675,0
565008,1
1557,1
874826,0
40516,1
190635,0
213318,0
426393,0
190871,1
98037,0
8812,1
567136,0
282429,1
390876,0
545628,0
928300,1
1984,0
527588,1
509391,0
313844,0
173070,1
506919,0
168269,1
100053,0
14232,1
115767,1
679074,1
756848,1
532723,1
873633,1
171059,1
117722,1
105897,0
264193,0
679710,1
215186,0
606243,0
592938,1
513063,0
37576,1
431192,0
973021,0
264188,0
797913,1
314823,0
67943,0
18004,0
822849,0
66658,0
181605,1
575182,1
520925,1
13252,0
545930,0
676227,0
937291,0
599001,0
49062,0
408757,1
303800,1
89434,0
442106,0
579434,1
371919,0
109318,0
464632,0
197441,1
63925,0
996107,0
512939,0
163446,1
847496,1
175284,1
306996,1
708211,0
895695,1
403979,1
834388,0
10094,0
645563,0
196541,0
99147,0
996264,1
187615,1
449645,0
442536,0
467314,1
253293,1
260448,1
23618,1
549682,0
836307,1
92356,0
342455,0
621495,1
240974,0
726384,0
493324,0
784516,1
1462,0
811961,0
598820,0
425923,1
178481,1
96015,1
82999,1
123279,1
399870,1
142681,0
155076,0
849537,0
612488,0
302724,1
736948,1
545453,0
380088,1
430433,0
544155,0
776185,0
84841,0
745852,0
889372,1
94754,1
665596,0
27121,1
482536,0
958833,0
293434,1
154793,1
295250,0
634576,1
933468,1
88875,0
46308,0
69368,0
418248,0
735366,0
174625,1
583756,1
223071,0
971460,0
68407,1
246437,0
58586,0
818659,1
299806,0
681420,0
17183,1
881033,1
72809,0
866010,0
107,0
260414,0
39701,1
86164,1
917197,1
792220,0
420442,1
245586,0
653964,1
415853,1
248577,0
295501,0
176342,1
377266,1
507619,1
5132,1
986250,0
433206,0
97491,0
459093,0
809583,0
50468,0
594987,0
46433,0
444712,1
328742,0
321403,0
256987,0
294602,0
180541,0
927597,0
695794,0
50472,0
325347,0
340904,0
760024,0
591540,0
323991,0
211595,0
397013,1
351525,1
758733,1
367153,0
743698,0
955687,0
414556,0
456626,0
423957,1
25992,1
135383,1
79170,1
27285,1
225295,1
964047,1
436933,0
183703,0
31110,1
323108,1
442825,0
379554,0
350310,1
425,1
167125,0
678236,0
293856,0
650475,0
527718,1
97849,1
964832,1
116615,1
156212,1
164397,1
713520,1
617220,0
703604,0
934781,1
564354,1
683296,0
690129,1
105768,1
382066,1
432439,0
114278,0
579523,1
14179,1
914481,1
2202,1
173,1
669502,1
448832,0
797346,0
149985,1
89667,0
269742,1
131381,1
773155,1
519052,1
174438,0
504141,1
101685,1
858606,0
396008,1
120388,1
578392,0
477135,0
209418,0
433542,1
200336,0
461458,0
677773,0
518183,0
325207,1
996447,1
801489,0
160275,0
995215,1
427676,1
149749,1
581133,1
811679,0
964182,0
754716,0
381814,0
28011,0
498193,0
287911,0
49935,0
566701,0
591096,1
217579,1
663382,1
71245,0
474102,0
896491,1
227700,1
249829,0
198900,0
610693,1
964971,0
3115,1
380114,1
964682,1
739599,0
326965,0
190601,0
998323,1
361728,1
639402,0
97615,0
45645,0
533064,1
657216,1
448623,0
994171,0
51884,1
842488,0
77286,0
354107,0
428988,0
253797,0
313096,1
556062,0
771510,0
489689,0
558605,0
60574,1
32656,1
251394,0
806016,1
158866,1
682122,0
167321,0
995934,0
345504,0
516119,1
716765,0
207472,0
364686,0
192613,0
186244,1
343097,0
380382,1
914961,0
12805,1
29832,1
184746,1
669802,0
72361,0
349493,1
198350,1
994988,1
153964,0
190940,0
360831,1
482146,1
550608,0
624143,1
622642,0
896040,0
68617,1
1612,0
32440,1
102686,0
753907,1
439988,0
253679,0
914730,1
509931,0
86232,0
486380,0
32029,0
2349,1
225575,1
6406,1
220709,0
609380,0
882059,1
703608,1
5925,0
828405,0
783506,1
366023,0
347932,0
219476,0
981912,1
431138,1
831703,1
340572,0
14368,1
314508,1
800855,0
450922,1
90182,1
6515,0
728583,1
384794,1
266151,1
219054,0
529656,0
357637,0
210354,0
63173,0
360791,1
984635,0
123212,1
10631,0
999159,0
46477,0
413466,0
873839,0
829906,1
731525,1
541512,0
25001,0
13903,1
101,1
10117,1
263108,0
497508,0
523382,0
76282,1
372043,1
886522,0
103819,1
787819,1
481559,0
812884,0
299586,1
526501,0
972710,0
660003,0
748596,0
70288,0
283741,1
756523,0
757749,0
293761,1
920299,1
67656,1
257361,0
146006,0
146937,0
97246,1
213746,0
8281,0
279684,0
312,1
335109,1
619053,1
326517,1
758053,0
517560,0
71361,0
302635,1
736546,1
151817,0
593,1
656576,0
607709,0
32825,1
929874,0
202458,0
567226,1
215198,0
114646,0
580778,0
554046,1
548928,0
520842,1
867010,0
465760,1
496065,0
385849,0
349725,1
670810,0
411998,0
184514,0
67721,1
410719,1
67014,1
171884,0
640909,1
371128,0
313895,0
610709,0
832267,0
384278,1
318738,1
191746,1
109996,0
134631,1
508144,1
370642,0
747219,0
624336,1
291044,1
556860,1
622142,0
224204,0
683193,0
4946,0
671425,1
716890,0
337972,0
29457,0
406597,0
281686,1
307001,1
434755,0
960027,1
587802,1
512993,1
306781,0
184649,0
370688,1
780329,0
127649,0
450258,0
228004,0
686466,0
147415,1
105567,0
232655,0
45478,0
1332,1
728205,1
6057,1
477037,0
250264,0
274505,0
146778,0
706734,1
766380,0
859884,1
101479,0
776430,0
352224,1
476975,0
657390,0
512440,1
777525,1
148827,0
451725,0
478839,1
33188,0
589804,0
626893,1
685251,0
17090,0
289144,1
801906,1
739340,0
638923,0
291223,0
62967,0
311565,1
97687,1
226309,0
593,0
666929,0
212941,0
512995,0
88113,1
503733,0
119880,1
464642,0
785638,0
496765,1
784235,1
772529,0
142319,0
201408,0
647543,0
535608,0
7690,1
576437,0
677458,1
699799,1
957384,1
440509,0
623598,1
839599,0
189584,0
18986,0
418282,1
368396,0
533340,0
699244,1
768158,0
385305,0
142438,0
270591,0
74697,1
169739,0
280318,0
552476,1
555771,0
575305,0
443618,1
125464,0
441301,0
427246,1
401693,1
598863,1
794143,0
2861,0
550938,1
234089,1
130387,0
356169,1
831885,1
649008,1
397354,1
477879,0
834324,1
93188,0
943337,0
322605,1
793206,0
326548,1
720256,1
677760,0
537,0
401160,0
439061,1
60511,0
29587,0
928474,1
633862,0
314282,1
365598,0
502522,1
983939,0
541150,0
857528,0
437701,0
230928,0
546577,0
358708,0
330181,0
808214,0
938568,1
988837,1
460155,1
946526,1
631410,1
890012,0
720784,1
126351,1
605810,1
973043,0
31691,0
493797,1
445965,0
58690,1
371832,1
622158,0
136446,0
193727,0
423175,0
379895,0
184376,0
944418,1
380683,0
440153,0
399130,1
370300,0
57588,0
845939,1
150226,1
40115,1
253670,0
494480,0
658478,0
87181,1
699816,1
664446,1
218742,0
534036,0
430955,1
16764,1
714112,1
801550,0
73704,0
402689,0
265181,0
46444,1
721843,0
942635,0
45966,0
134312,1
229395,1
405749,0
651755,0
287881,0
325850,1
4223,0
304032,0
540005,0
396911,1
633409,0
172882,0
251201,0
208738,1
1890,0
117,0
664293,0
324869,0
747505,0
141927,0
419525,0
846019,1
547211,1
681669,0
430140,0
398928,1
2311,1
248431,1
249820,1
146994,1
180331,1
573645,0
2918,1
457958,0
409508,0
350993,0
739114,1
589236,0
245966,1
688476,1
151498,1
11097,0
125790,0
387316,0
483975,1
474380,1
748040,1
319514,0
89037,0
270655,1
543889,1
37400,0
51924,0
275243,1
39192,0
496951,0
729958,0
749114,0
823063,0
615911,1
227824,0
536939,0
531079,0
775,0
5494,0
236050,0
1643,1
780987,0
66895,1
638324,0
436702,1
470257,1
350755,1
184753,1
20722,0
73024,1
319346,0
639186,0
129158,0
849792,0
175647,0
301972,0
265630,1
491467,0
474619,1
615316,0
548110,1
771897,0
316815,0
194488,1
1953,0
102287,1
586218,0
441472,0
572582,0
22750,0
251722,0
251047,0
676568,1
120583,1
390641,0
654914,0
946218,0
185726,1
583720,1
679457,1
355325,0
137490,0
821245,0
676219,0
779546,0
167626,0
178658,0
458619,0
587,0
786216,1
2210,0
869866,0
54780,0
640821,1
435287,0
352001,1
813963,0
147523,0
400560,0
9980,1
228898,0
778803,0
5778,0
491632,0
65403,1
171612,1
637013,1
538049,1
225487,1
748657,1
516239,0
352813,1
258454,1
420362,0
768087,1
110622,0
466586,1
182768,1
408126,1
142122,0
282210,0
238599,0
523206,1
344552,0
531278,1
233550,0
58370,1
286094,1
242674,0
992800,0
516725,1
635034,1
212281,1
430954,0
117350,1
862170,1
446897,1
5160,0
841576,1
115004,0
264266,1
414867,0
102031,0
483037,1
632635,1
216159,0
293479,0
362,0
828466,0
865564,1
366671,1
500415,1
896191,0
493654,0
439340,1
178909,1
75022,0
97075,1
117123,0
212965,0
442707,1
996729,0
613564,0
315000,0
113694,0
67909,0
972469,1
22580,0
336389,1
596779,0
911363,1
387960,1
67492,0
61266,1
982957,1
135727,0
281836,1
248948,0
404824,0
748332,0
118136,0
33358,1
877620,0
580079,0
460026,0
319525,1
899557,0
559990,0
665481,0
7867,0
580963,1
421655,1
318207,0
679728,0
189980,0
8090,0
5037,0
720298,1
494308,1
390790,1
49842,0
425846,1
560013,0
233328,0
214310,1
201667,0
804796,0
308138,0
235416,0
392843,0
178454,0
408264,1
434975,0
206576,0
650730,0
425426,0
381,0
894965,0
821251,1
185182,0
70501,0
436229,1
444844,0
666674,0
623594,1
125912,1
182,0
72208,0
216159,0
268397,0
606318,0
184554,0
969343,1
68700,0
230592,1
104080,1
986932,1
824571,0
291843,0
740814,1
652329,1
353341,0
13862,0
65130,0
247492,0
802028,1
370294,1
33983,0
931075,1
478770,1
408034,0
617382,0
37322,0
135290,0
757832,0
909449,0
93532,1
746788,0
382841,1
617146,1
456388,1
670175,1
101388,1
700208,0
100858,1
482298,0
24272,1
89126,0
741265,0
601169,1
150502,0
344576,0
457270,0
93694,1
172462,0
296206,1
20440,0
440650,0
45888,0
74050,0
4074,0
199211,0
126951,0
42722,0
152608,0
275759,1
343785,0
210942,0
996847,1
993077,1
212080,0
686102,0
48483,0
220307,0
54869,1
77855,0
634409,1
298853,1
54325,0
434636,0
128204,0
578416,1
748266,0
489524,0
621373,1
61791,1
386891,0
701755,0
599308,1
298059,0
281420,1
472677,1
93457,0
296439,1
10962,0
62502,1
631145,0
167083,1
368098,0
154062,0
235502,1
630618,1
481541,1
594866,0
440729,1
281844,0
197289,1
404078,1
812229,1
156665,0
604060,1
514591,1
234391,0
517537,0
309957,0
752919,0
519495,1
202440,0
930332,1
177894,1
951849,0
158300,0
103,1
671621,0
799806,1
448619,0
309775,0
822946,0
608261,1
525622,0
503568,1
266088,0
147649,0
470117,0
304700,1
562480,0
1901,0
80413,0
341264,0
220952,0
185465,1
667825,0
251643,0
867655,0
132118,1
529467,0
292592,1
491712,0
216309,0
374968,0
717003,1
117531,1
750260,1
704176,1
310419,1
898903,0
65361,0
1352,0
489180,1
478775,0
609423,0
899117,0
543375,0
229019,0
282519,1
433875,1
598451,1
522728,0
202063,1
150423,0
910730,0
909787,1
5480,0
622889,0
468073,0
130928,1
404566,1
648621,0
141959,0
288391,0
74659,0
100501,0
310837,0
524970,1
58723,0
474290,0
538687,1
313743,0
634961,0
820285,1
508341,0
45251,0
229911,0
208723,1
126542,0
21364,0
901302,1
467785,0
592466,0
778631,0
767215,0
214358,1
294242,0
675946,0
700011,1
126218,0
421805,1
369263,1
964039,1
823460,1
1087,0
562564,0
495704,0
579052,1
919351,0
39978,0
618404,0
72615,1
902175,0
116033,1
348862,1
349792,1
